sample_idx,feature,importance,rank
55390,sensor_52_min,6.4572319984436035,13
55390,sensor_15_max,5.806291580200195,14
55390,sensor_15_avg,5.778904914855957,15
55392,sensor_49_max,18.034957885742188,1
55392,sensor_50_max,16.661014556884766,2
55392,sensor_49_avg,13.793407440185547,3
55392,sensor_52_avg,13.708898544311523,4
55392,sensor_52_max,13.143546104431152,5
55392,sensor_50_avg,13.111579895019531,6
55392,sensor_51_max,9.672889709472656,7
55392,sensor_51_avg,9.598105430603027,8
55392,sensor_186_max,9.512221336364746,9
55392,sensor_186_min,9.498832702636719,10
55392,sensor_186_avg,9.476017951965332,11
55392,sensor_51_min,7.335370063781738,12
55392,sensor_52_min,6.387329578399658,13
55392,sensor_15_max,6.06934118270874,14
55392,sensor_15_avg,6.045703887939453,15
55396,sensor_49_max,17.86859893798828,1
55396,sensor_50_max,16.649356842041016,2
55396,sensor_49_avg,13.830635070800781,3
55396,sensor_52_avg,13.577839851379395,4
55396,sensor_50_avg,13.265722274780273,5
55396,sensor_52_max,12.913633346557617,6
55396,sensor_186_min,12.411898612976074,7
55396,sensor_186_max,12.385839462280273,8
55396,sensor_186_avg,12.382424354553223,9
55396,sensor_51_max,9.871769905090332,10
55396,sensor_51_avg,9.828911781311035,11
55396,sensor_51_min,7.601808071136475,12
55396,sensor_178_std,6.774223327636719,13
55396,sensor_179_std,6.761068344116211,14
55396,sensor_52_min,6.44633150100708,15
59932,sensor_186_min,16.443605422973633,1
59932,sensor_186_max,16.422393798828125,2
59932,sensor_186_avg,16.387657165527344,3
59932,sensor_230_std,11.510405540466309,4
59932,sensor_55_std,10.624594688415527,5
59932,sensor_54_std,9.85212516784668,6
59932,sensor_8_std,7.396764755249023,7
59932,sensor_15_max,7.281755447387695,8
59932,sensor_15_avg,7.233044624328613,9
59932,reactive_power_119_std_roll6_mean,7.232176780700684,10
59932,sensor_15_min,7.206133842468262,11
59932,reactive_power_121_std_roll6_mean,6.983036041259766,12
59932,sensor_35_std,6.246588230133057,13
59932,reactive_power_119_std,5.272915363311768,14
59932,sensor_230_min,5.233963489532471,15
61135,sensor_212_min,19.478797912597656,1
61135,sensor_186_max,15.058504104614258,2
61135,sensor_186_min,15.021028518676758,3
61135,sensor_186_avg,14.965476989746094,4
61135,sensor_55_std,11.759652137756348,5
61135,sensor_54_std,10.876474380493164,6
61135,sensor_15_max,7.133131504058838,7
61135,sensor_15_avg,7.072367191314697,8
61135,sensor_15_min,7.02433443069458,9
61135,reactive_power_121_std,5.685518741607666,10
61135,sensor_1_min,5.65772008895874,11
61135,sensor_150_max,5.264214992523193,12
61135,sensor_149_max,5.2233123779296875,13
61135,sensor_148_max,5.222097873687744,14
61135,sensor_54_min,4.917067050933838,15
61703,sensor_212_min,19.187116622924805,1
61703,sensor_186_avg,16.10137367248535,2
61703,sensor_186_min,16.047945022583008,3
61703,sensor_186_max,16.038433074951172,4
61703,sensor_1_avg,8.807808876037598,5
61703,sensor_15_max,7.043529033660889,6
61703,sensor_15_avg,7.016633033752441,7
61703,sensor_15_min,6.868558406829834,8
61703,sensor_147_std,6.059043884277344,9
61703,reactive_power_121_std,4.542587757110596,10
61703,sensor_1_min,3.7739017009735107,11
61703,sensor_149_max,3.710848808288574,12
61703,sensor_150_max,3.6389615535736084,13
61703,sensor_148_max,3.6254723072052,14
61703,sensor_65_std,3.225665807723999,15
62202,sensor_49_max,18.611793518066406,1
62202,sensor_186_avg,15.719945907592773,2
62202,sensor_186_max,15.705870628356934,3
62202,sensor_186_min,15.681482315063477,4
62202,sensor_55_std,15.35781478881836,5
62202,sensor_54_std,14.115017890930176,6
62202,sensor_49_avg,13.20062255859375,7
62202,sensor_89_std,11.59692096710205,8
62202,sensor_52_avg,10.085371017456055,9
62202,sensor_55_min,9.920404434204102,10
62202,sensor_52_std,9.602153778076172,11
62202,sensor_51_avg,9.038311958312988,12
62202,sensor_50_avg,8.651238441467285,13
62202,sensor_53_avg,8.595714569091797,14
62202,sensor_54_min,7.9911885261535645,15
62203,sensor_49_max,18.48487663269043,1
62203,sensor_50_max,16.780384063720703,2
62203,sensor_124_std,16.091962814331055,3
62203,sensor_49_avg,14.30789566040039,4
62203,sensor_52_avg,13.703716278076172,5
62203,sensor_50_avg,13.416816711425781,6
62203,sensor_52_max,13.242852210998535,7
62203,sensor_186_min,11.871045112609863,8
62203,sensor_186_max,11.806435585021973,9
62203,sensor_186_avg,11.78526496887207,10
62203,sensor_89_std,11.75857925415039,11
62203,sensor_55_max,11.397904396057129,12
62203,sensor_55_avg,11.32770824432373,13
62203,sensor_55_min,10.632943153381348,14
62203,sensor_51_avg,9.631646156311035,15
62206,sensor_49_max,18.436317443847656,1
62206,sensor_50_max,16.73918914794922,2
62206,sensor_49_avg,14.648846626281738,3
62206,sensor_52_avg,13.826695442199707,4
62206,sensor_50_avg,13.682143211364746,5
62206,sensor_52_max,13.276329040527344,6
62206,sensor_55_max,11.2628812789917,7
62206,sensor_55_avg,11.186285972595215,8
62206,sensor_55_min,10.615059852600098,9
62206,sensor_89_std,10.361798286437988,10
62206,sensor_186_min,10.182145118713379,11
62206,sensor_186_max,10.128329277038574,12
62206,sensor_186_avg,10.117535591125488,13
62206,sensor_51_max,9.530237197875977,14
62206,sensor_51_avg,9.469661712646484,15
62208,sensor_49_max,18.43378257751465,1
62208,sensor_50_max,16.762754440307617,2
62208,sensor_49_avg,14.69355297088623,3
62208,sensor_52_avg,13.803229331970215,4
62208,sensor_50_avg,13.748754501342773,5
62208,sensor_52_max,13.236827850341797,6
62208,sensor_55_max,11.318078994750977,7
62208,sensor_55_avg,11.242975234985352,8
62208,sensor_55_min,10.656830787658691,9
62208,sensor_186_min,9.844779968261719,10
62208,sensor_186_max,9.824134826660156,11
62208,sensor_186_avg,9.797757148742676,12
62208,sensor_51_max,9.628785133361816,13
62208,sensor_51_avg,9.545636177062988,14
62208,sensor_54_max,9.224013328552246,15
62209,sensor_49_max,18.43560218811035,1
62209,sensor_50_max,16.748640060424805,2
62209,sensor_49_avg,14.657184600830078,3
62209,sensor_52_avg,13.841144561767578,4
62209,sensor_50_avg,13.712703704833984,5
62209,sensor_52_max,13.281573295593262,6
62209,sensor_55_max,11.358442306518555,7
62209,sensor_55_avg,11.273222923278809,8
62209,sensor_55_min,10.682822227478027,9
62209,sensor_186_min,10.272841453552246,10
62209,sensor_186_max,10.227478981018066,11
62209,sensor_186_avg,10.210348129272461,12
62209,sensor_51_max,9.54810905456543,13
62209,sensor_51_avg,9.465194702148438,14
62209,sensor_54_max,9.257591247558594,15
62211,sensor_49_max,18.305583953857422,1
62211,sensor_50_max,16.657751083374023,2
62211,sensor_49_avg,14.663957595825195,3
62211,sensor_52_avg,13.776071548461914,4
62211,sensor_50_avg,13.696846961975098,5
62211,sensor_52_max,13.234798431396484,6
62211,sensor_55_max,11.422072410583496,7
62211,sensor_55_avg,11.312028884887695,8
62211,sensor_55_min,10.729942321777344,9
62211,sensor_186_min,10.17117977142334,10
62211,sensor_186_avg,10.113749504089355,11
62211,sensor_186_max,10.102869987487793,12
62211,sensor_51_max,9.424471855163574,13
62211,sensor_51_avg,9.411431312561035,14
62211,sensor_54_max,9.25424575805664,15
62214,sensor_49_max,18.30878448486328,1
62214,sensor_50_max,16.678070068359375,2
62214,sensor_49_avg,14.60984992980957,3
62214,sensor_52_avg,13.743391036987305,4
62214,sensor_50_avg,13.735236167907715,5
62214,sensor_52_max,13.131073951721191,6
62214,sensor_55_max,11.562851905822754,7
62214,sensor_55_avg,11.487820625305176,8
62214,sensor_55_min,10.922077178955078,9
62214,sensor_186_min,10.334102630615234,10
62214,sensor_186_max,10.281437873840332,11
62214,sensor_186_avg,10.253609657287598,12
62214,sensor_51_max,9.639369010925293,13
62214,sensor_51_avg,9.588786125183105,14
62214,sensor_54_max,9.453554153442383,15
62216,sensor_49_max,18.55982780456543,1
62216,sensor_50_max,16.798137664794922,2
62216,sensor_124_std,15.576485633850098,3
62216,sensor_49_avg,14.300894737243652,4
62216,sensor_52_avg,13.881771087646484,5
62216,sensor_50_avg,13.379876136779785,6
62216,sensor_52_max,13.33203411102295,7
62216,sensor_186_min,12.186649322509766,8
62216,sensor_186_max,12.125082015991211,9
62216,sensor_186_avg,12.119575500488281,10
62216,sensor_55_max,11.459173202514648,11
62216,sensor_55_avg,11.377374649047852,12
62216,sensor_55_min,10.710079193115234,13
62216,sensor_51_max,9.726447105407715,14
62216,sensor_51_avg,9.702260971069336,15
62217,sensor_49_max,18.35828399658203,1
62217,sensor_50_max,16.677234649658203,2
62217,sensor_49_avg,14.507883071899414,3
62217,sensor_52_avg,13.767786026000977,4
62217,sensor_50_avg,13.60006332397461,5
62217,sensor_52_max,13.240370750427246,6
62217,sensor_55_max,11.44174575805664,7
62217,sensor_55_avg,11.396900177001953,8
62217,sensor_55_min,10.770994186401367,9
62217,sensor_186_min,9.688636779785156,10
62217,sensor_186_max,9.654413223266602,11
62217,sensor_186_avg,9.622654914855957,12
62217,sensor_51_max,9.446127891540527,13
62217,sensor_51_avg,9.392670631408691,14
62217,sensor_54_max,9.281560897827148,15
62220,sensor_49_max,18.326025009155273,1
62220,sensor_50_max,16.659282684326172,2
62220,sensor_49_avg,14.524530410766602,3
62220,sensor_52_avg,13.769323348999023,4
62220,sensor_50_avg,13.62417984008789,5
62220,sensor_52_max,13.226325035095215,6
62220,sensor_55_max,11.497442245483398,7
62220,sensor_55_avg,11.4531888961792,8
62220,sensor_55_min,10.818558692932129,9
62220,sensor_186_min,9.970717430114746,10
62220,sensor_186_max,9.924527168273926,11
62220,sensor_186_avg,9.895277976989746,12
62220,sensor_51_max,9.43768310546875,13
62220,sensor_51_avg,9.367387771606445,14
62220,sensor_54_max,9.324980735778809,15
62221,sensor_49_max,18.340484619140625,1
62221,sensor_50_max,16.639394760131836,2
62221,sensor_49_avg,14.505186080932617,3
62221,sensor_52_avg,13.843369483947754,4
62221,sensor_50_avg,13.727031707763672,5
62221,sensor_52_max,13.218484878540039,6
62221,sensor_55_max,11.452509880065918,7
62221,sensor_55_avg,11.449346542358398,8
62221,sensor_55_min,10.946737289428711,9
62221,sensor_186_min,9.70810317993164,10
62221,sensor_186_max,9.673828125,11
62221,sensor_186_avg,9.637430191040039,12
62221,sensor_51_max,9.409012794494629,13
62221,sensor_51_avg,9.355210304260254,14
62221,sensor_54_avg,9.301944732666016,15
62223,sensor_49_max,17.44135093688965,1
62223,sensor_50_max,16.08751678466797,2
62223,sensor_49_avg,14.173506736755371,3
62223,sensor_50_avg,13.43102741241455,4
62223,sensor_52_avg,13.208730697631836,5
62223,sensor_52_max,12.508994102478027,6
62223,sensor_89_std,11.684371948242188,7
62223,sensor_55_avg,10.391098022460938,8
62223,sensor_55_min,10.051072120666504,9
62223,sensor_55_max,9.997024536132812,10
62223,sensor_55_std,9.777807235717773,11
62223,sensor_186_max,9.76618480682373,12
62223,sensor_186_min,9.75978946685791,13
62223,sensor_51_max,9.748921394348145,14
62223,sensor_186_avg,9.686699867248535,15
63026,sensor_49_max,16.56803321838379,1
63026,sensor_50_max,15.528548240661621,2
63026,sensor_49_avg,13.494873046875,3
63026,sensor_52_avg,13.136100769042969,4
63026,sensor_186_min,13.037908554077148,5
63026,sensor_186_avg,12.984896659851074,6
63026,sensor_186_max,12.967988014221191,7
63026,sensor_50_avg,12.87384033203125,8
63026,sensor_52_max,12.266157150268555,9
63026,sensor_51_avg,9.467464447021484,10
63026,sensor_51_max,9.22331428527832,11
63026,sensor_51_min,7.664628982543945,12
63026,sensor_52_min,6.456496238708496,13
63026,sensor_42_avg,5.613678455352783,14
63026,sensor_118_avg,5.407189846038818,15
63028,sensor_49_max,17.151611328125,1
63028,sensor_50_max,15.824718475341797,2
63028,sensor_49_avg,13.476500511169434,3
63028,sensor_52_avg,13.123817443847656,4
63028,sensor_186_min,13.01688289642334,5
63028,sensor_50_avg,13.01423168182373,6
63028,sensor_186_avg,12.964591979980469,7
63028,sensor_186_max,12.94842529296875,8
63028,sensor_52_max,12.33536434173584,9
63028,sensor_51_avg,9.473007202148438,10
63028,sensor_51_max,9.416399002075195,11
63028,sensor_51_min,7.654101371765137,12
63028,sensor_52_min,6.442697048187256,13
63028,sensor_42_avg,5.604715347290039,14
63028,sensor_118_avg,5.414034366607666,15
63030,sensor_49_max,17.15728187561035,1
63030,sensor_50_max,16.053592681884766,2
63030,sensor_49_avg,13.48325252532959,3
63030,sensor_52_avg,13.121766090393066,4
63030,sensor_186_min,13.031533241271973,5
63030,sensor_50_avg,13.017739295959473,6
63030,sensor_186_avg,12.979755401611328,7
63030,sensor_186_max,12.963750839233398,8
63030,sensor_52_max,12.338293075561523,9
63030,sensor_51_avg,9.472640991210938,10
63030,sensor_51_max,9.416603088378906,11
63030,sensor_51_min,7.6544060707092285,12
63030,sensor_52_min,6.442840099334717,13
63030,sensor_42_avg,5.608826160430908,14
63030,sensor_118_avg,5.426146030426025,15
63033,sensor_49_max,17.110942840576172,1
63033,sensor_50_max,16.006650924682617,2
63033,sensor_49_avg,13.441123008728027,3
63033,sensor_52_avg,13.08868408203125,4
63033,sensor_186_min,13.067037582397461,5
63033,sensor_186_avg,13.024697303771973,6
63033,sensor_186_max,13.003039360046387,7
63033,sensor_50_avg,12.975550651550293,8
63033,sensor_52_max,12.299571990966797,9
63033,sensor_51_avg,9.462719917297363,10
63033,sensor_51_max,9.406370162963867,11
63033,sensor_51_min,7.636894702911377,12
63033,sensor_52_min,6.432989597320557,13
63033,sensor_42_avg,5.536727428436279,14
63033,sensor_118_avg,5.4139933586120605,15
63035,sensor_49_max,17.470048904418945,1
63035,sensor_50_max,16.350128173828125,2
63035,sensor_49_avg,13.555023193359375,3
63035,sensor_52_avg,13.379783630371094,4
63035,sensor_50_avg,13.07300853729248,5
63035,sensor_52_max,12.692173957824707,6
63035,sensor_186_min,12.517181396484375,7
63035,sensor_186_max,12.476523399353027,8
63035,sensor_186_avg,12.472146034240723,9
63035,sensor_51_max,9.616597175598145,10
63035,sensor_51_avg,9.568458557128906,11
63035,sensor_51_min,7.479613304138184,12
63035,sensor_52_min,6.403970241546631,13
63035,sensor_42_avg,6.167788982391357,14
63035,sensor_118_avg,5.8206024169921875,15
63037,sensor_49_max,17.500141143798828,1
63037,sensor_50_max,16.36524200439453,2
63037,sensor_49_avg,13.5554780960083,3
63037,sensor_52_avg,13.429332733154297,4
63037,sensor_50_avg,13.057780265808105,5
63037,sensor_52_max,12.735664367675781,6
63037,sensor_186_min,12.452645301818848,7
63037,sensor_186_avg,12.415183067321777,8
63037,sensor_186_max,12.41301155090332,9
63037,sensor_51_max,9.654248237609863,10
63037,sensor_51_avg,9.590751647949219,11
63037,sensor_51_min,7.482888221740723,12
63037,sensor_179_std,6.709316730499268,13
63037,sensor_178_std,6.699766635894775,14
63037,sensor_52_min,6.422638416290283,15
63038,sensor_49_max,17.55528450012207,1
63038,sensor_50_max,16.41632843017578,2
63038,sensor_49_avg,13.513957977294922,3
63038,sensor_52_avg,13.434307098388672,4
63038,sensor_50_avg,13.008044242858887,5
63038,sensor_52_max,12.828840255737305,6
63038,sensor_186_min,12.229405403137207,7
63038,sensor_186_max,12.195155143737793,8
63038,sensor_186_avg,12.190864562988281,9
63038,sensor_51_max,9.668180465698242,10
63038,sensor_51_avg,9.5593843460083,11
63038,sensor_51_min,7.375585556030273,12
63038,sensor_179_std,6.659929275512695,13
63038,sensor_178_std,6.6436357498168945,14
63038,sensor_193_std,6.3604278564453125,15
63040,sensor_49_max,17.547527313232422,1
63040,sensor_50_max,16.401010513305664,2
63040,sensor_49_avg,13.484378814697266,3
63040,sensor_52_avg,13.43366813659668,4
63040,sensor_50_avg,12.97217082977295,5
63040,sensor_52_max,12.836380004882812,6
63040,sensor_186_min,12.306049346923828,7
63040,sensor_186_max,12.27060604095459,8
63040,sensor_186_avg,12.261590003967285,9
63040,sensor_51_max,9.67313289642334,10
63040,sensor_51_avg,9.565987586975098,11
63040,sensor_51_min,7.357684135437012,12
63040,sensor_7_std,7.217299938201904,13
63040,sensor_179_std,6.627809524536133,14
63040,sensor_178_std,6.613862037658691,15
63043,sensor_49_max,17.462711334228516,1
63043,sensor_50_max,16.34446144104004,2
63043,sensor_49_avg,13.528486251831055,3
63043,sensor_52_avg,13.37081241607666,4
63043,sensor_50_avg,13.0389986038208,5
63043,sensor_52_max,12.694374084472656,6
63043,sensor_186_min,12.480023384094238,7
63043,sensor_186_max,12.438586235046387,8
63043,sensor_186_avg,12.43323802947998,9
63043,sensor_51_max,9.629816055297852,10
63043,sensor_51_avg,9.577089309692383,11
63043,sensor_51_min,7.468801498413086,12
63043,sensor_7_std,7.418111324310303,13
63043,sensor_52_min,6.379754543304443,14
63043,sensor_42_avg,6.154170036315918,15
63045,sensor_49_max,17.11742401123047,1
63045,sensor_50_max,16.005992889404297,2
63045,sensor_49_avg,13.4127197265625,3
63045,sensor_52_avg,13.09178638458252,4
63045,sensor_186_min,13.061332702636719,5
63045,sensor_186_avg,13.006515502929688,6
63045,sensor_186_max,12.996070861816406,7
63045,sensor_50_avg,12.947470664978027,8
63045,sensor_52_max,12.31733512878418,9
63045,sensor_51_avg,9.463794708251953,10
63045,sensor_51_max,9.423893928527832,11
63045,sensor_51_min,7.595747947692871,12
63045,sensor_52_min,6.395756244659424,13
63045,sensor_42_avg,5.605016708374023,14
63045,sensor_118_avg,5.514095783233643,15
63046,sensor_49_max,17.118709564208984,1
63046,sensor_50_max,16.01244354248047,2
63046,sensor_49_avg,13.427231788635254,3
63046,sensor_52_avg,13.107123374938965,4
63046,sensor_186_min,13.02070140838623,5
63046,sensor_186_avg,12.97268295288086,6
63046,sensor_50_avg,12.960953712463379,7
63046,sensor_186_max,12.953704833984375,8
63046,sensor_52_max,12.326032638549805,9
63046,sensor_51_avg,9.471064567565918,10
63046,sensor_51_max,9.414275169372559,11
63046,sensor_51_min,7.61099100112915,12
63046,sensor_52_min,6.420396327972412,13
63046,sensor_42_avg,5.565213680267334,14
63046,sensor_118_avg,5.4406023025512695,15
63048,sensor_49_max,17.108238220214844,1
63048,sensor_50_max,16.001285552978516,2
63048,sensor_49_avg,13.422741889953613,3
63048,sensor_52_avg,13.095440864562988,4
63048,sensor_186_min,13.00986099243164,5
63048,sensor_186_avg,12.963034629821777,6
63048,sensor_50_avg,12.95666217803955,7
63048,sensor_186_max,12.942957878112793,8
63048,sensor_52_max,12.317486763000488,9
63048,sensor_51_avg,9.463611602783203,10
63048,sensor_51_max,9.40573787689209,11
63048,sensor_51_min,7.622675895690918,12
63048,sensor_52_min,6.4163336753845215,13
63048,sensor_42_avg,5.556428909301758,14
63048,sensor_118_avg,5.436931610107422,15
63272,sensor_49_max,17.733842849731445,1
63272,sensor_50_max,16.525400161743164,2
63272,sensor_49_avg,13.848512649536133,3
63272,sensor_50_avg,13.250816345214844,4
63272,sensor_186_min,11.135178565979004,5
63272,sensor_186_max,11.10752010345459,6
63272,sensor_186_avg,11.06286334991455,7
63272,sensor_42_avg,6.8297858238220215,8
63272,sensor_117_max,5.858696937561035,9
63272,sensor_118_avg,5.850903511047363,10
63272,sensor_118_max,5.836752891540527,11
63272,sensor_117_avg,5.786938190460205,12
63272,sensor_15_max,5.453155517578125,13
63272,sensor_15_avg,5.446434497833252,14
63272,sensor_42_max,5.344595432281494,15
63274,sensor_49_max,17.722028732299805,1
63274,sensor_50_max,16.524456024169922,2
63274,sensor_49_avg,13.85285758972168,3
63274,sensor_50_avg,13.258260726928711,4
63274,sensor_186_min,11.142383575439453,5
63274,sensor_186_max,11.112804412841797,6
63274,sensor_186_avg,11.068544387817383,7
63274,sensor_42_avg,6.810064315795898,8
63274,sensor_117_max,5.8824687004089355,9
63274,sensor_118_avg,5.863461971282959,10
63274,sensor_118_max,5.8627495765686035,11
63274,sensor_117_avg,5.803915500640869,12
63274,sensor_15_max,5.4433183670043945,13
63274,sensor_15_avg,5.440210342407227,14
63274,sensor_42_max,5.323680400848389,15
63276,sensor_49_max,17.731525421142578,1
63276,sensor_50_max,16.52265167236328,2
63276,sensor_49_avg,13.770771980285645,3
63276,sensor_50_avg,13.179710388183594,4
63276,sensor_186_min,11.220146179199219,5
63276,sensor_186_max,11.1826171875,6
63276,sensor_186_avg,11.153983116149902,7
63276,sensor_42_avg,6.75154447555542,8
63276,sensor_117_max,5.893047332763672,9
63276,sensor_118_max,5.863857269287109,10
63276,sensor_118_avg,5.8611931800842285,11
63276,sensor_117_avg,5.811407566070557,12
63276,sensor_15_max,5.459773063659668,13
63276,sensor_15_avg,5.453627109527588,14
63276,sensor_15_min,5.315983295440674,15
63279,sensor_49_max,17.73792266845703,1
63279,sensor_50_max,16.53679847717285,2
63279,sensor_49_avg,13.701233863830566,3
63279,sensor_50_avg,13.139081954956055,4
63279,sensor_186_min,11.392629623413086,5
63279,sensor_186_max,11.344528198242188,6
63279,sensor_186_avg,11.31733226776123,7
63279,sensor_42_avg,6.738448143005371,8
63279,sensor_118_max,5.957398414611816,9
63279,sensor_117_max,5.955146789550781,10
63279,sensor_118_avg,5.9502272605896,11
63279,sensor_117_avg,5.894293308258057,12
63279,sensor_15_max,5.444417476654053,13
63279,sensor_15_avg,5.427759170532227,14
63279,sensor_42_max,5.295145034790039,15
63280,sensor_49_max,17.73640251159668,1
63280,sensor_50_max,16.537105560302734,2
63280,sensor_49_avg,13.695972442626953,3
63280,sensor_50_avg,13.137192726135254,4
63280,sensor_186_min,11.384627342224121,5
63280,sensor_186_max,11.334524154663086,6
63280,sensor_186_avg,11.305733680725098,7
63280,sensor_42_avg,6.731471538543701,8
63280,sensor_117_max,5.980106353759766,9
63280,sensor_118_max,5.974531173706055,10
63280,sensor_118_avg,5.971177577972412,11
63280,sensor_117_avg,5.9116668701171875,12
63280,sensor_15_max,5.433353424072266,13
63280,sensor_15_avg,5.417970657348633,14
63280,sensor_42_max,5.28812313079834,15
63282,sensor_49_max,17.689247131347656,1
63282,sensor_50_max,16.51547622680664,2
63282,sensor_49_avg,13.823887825012207,3
63282,sensor_50_avg,13.245049476623535,4
63282,sensor_186_min,11.216938018798828,5
63282,sensor_186_max,11.17753791809082,6
63282,sensor_186_avg,11.137595176696777,7
63282,sensor_42_avg,6.75135612487793,8
63282,sensor_117_max,5.916682720184326,9
63282,sensor_118_max,5.907073497772217,10
63282,sensor_118_avg,5.899984359741211,11
63282,sensor_117_avg,5.842386722564697,12
63282,sensor_15_max,5.394618034362793,13
63282,sensor_15_avg,5.391488552093506,14
63282,sensor_42_max,5.281285285949707,15
63284,sensor_49_max,17.71500587463379,1
63284,sensor_50_max,16.530651092529297,2
63284,sensor_49_avg,13.854056358337402,3
63284,sensor_50_avg,13.2655611038208,4
63284,sensor_186_min,11.13902473449707,5
63284,sensor_186_max,11.10050106048584,6
63284,sensor_186_avg,11.057857513427734,7
63284,sensor_42_avg,6.769306659698486,8
63284,sensor_117_max,5.929687976837158,9
63284,sensor_118_max,5.918455123901367,10
63284,sensor_118_avg,5.914820671081543,11
63284,sensor_117_avg,5.85733699798584,12
63284,sensor_15_max,5.415438652038574,13
63284,sensor_15_avg,5.414276123046875,14
63284,sensor_42_min,5.315511226654053,15
63286,sensor_49_max,17.70025634765625,1
63286,sensor_50_max,16.526567459106445,2
63286,sensor_49_avg,13.824979782104492,3
63286,sensor_50_avg,13.25318717956543,4
63286,sensor_186_min,11.180512428283691,5
63286,sensor_186_max,11.143433570861816,6
63286,sensor_186_avg,11.105476379394531,7
63286,sensor_42_avg,6.761012554168701,8
63286,sensor_117_max,5.93813943862915,9
63286,sensor_118_avg,5.934854984283447,10
63286,sensor_118_max,5.928086757659912,11
63286,sensor_117_avg,5.8817338943481445,12
63286,sensor_15_avg,5.406615734100342,13
63286,sensor_15_max,5.4065165519714355,14
63286,sensor_42_min,5.337507724761963,15
63288,sensor_49_max,17.684520721435547,1
63288,sensor_50_max,16.51124382019043,2
63288,sensor_49_avg,13.83019733428955,3
63288,sensor_50_avg,13.248907089233398,4
63288,sensor_186_min,11.236441612243652,5
63288,sensor_186_max,11.200968742370605,6
63288,sensor_186_avg,11.161982536315918,7
63288,sensor_42_avg,6.729287624359131,8
63288,sensor_117_max,5.946046352386475,9
63288,sensor_118_max,5.920003414154053,10
63288,sensor_118_avg,5.917631149291992,11
63288,sensor_117_avg,5.8630290031433105,12
63288,sensor_15_avg,5.380945682525635,13
63288,sensor_15_max,5.379764080047607,14
63288,sensor_42_max,5.262088298797607,15
72850,sensor_212_avg,20.671255111694336,1
72850,sensor_212_max,20.6498966217041,2
72850,sensor_212_min,20.209617614746094,3
72850,reactive_power_121_std_roll6_mean,18.811044692993164,4
72850,sensor_89_std,17.07683563232422,5
72850,sensor_230_std,16.855762481689453,6
72850,reactive_power_121_std,11.547802925109863,7
72850,sensor_167_std,8.178326606750488,8
72850,sensor_94_std,5.989655017852783,9
72850,sensor_130_std,5.826483249664307,10
72850,sensor_230_max,5.482141017913818,11
72850,sensor_205_std,4.9742326736450195,12
72850,sensor_230_min,4.86702299118042,13
72850,sensor_132_std,4.702126502990723,14
72850,sensor_131_std,4.311120510101318,15
72851,sensor_212_avg,20.650800704956055,1
72851,sensor_212_max,20.623729705810547,2
72851,sensor_212_min,20.186891555786133,3
72851,reactive_power_121_std_roll6_mean,19.206403732299805,4
72851,sensor_89_std,17.083560943603516,5
72851,sensor_230_std,16.873035430908203,6
72851,reactive_power_121_std,11.736213684082031,7
72851,sensor_94_std,6.825982570648193,8
72851,sensor_130_std,5.874131679534912,9
72851,sensor_230_max,5.4720563888549805,10
72851,sensor_230_min,4.84562873840332,11
72851,sensor_132_std,4.757228374481201,12
72851,sensor_131_std,4.345580577850342,13
72851,sensor_225_std,3.7596263885498047,14
72851,sensor_205_std,3.596407413482666,15
72874,reactive_power_121_std_roll6_mean,20.34156608581543,1
72874,sensor_230_std,17.417612075805664,2
72874,sensor_49_max,17.354448318481445,3
72874,sensor_50_max,16.312562942504883,4
72874,sensor_49_avg,14.071093559265137,5
72874,sensor_50_avg,13.46398639678955,6
72874,sensor_52_avg,13.378342628479004,7
72874,sensor_52_max,12.683272361755371,8
72874,sensor_55_max,12.380748748779297,9
72874,sensor_55_avg,12.339235305786133,10
72874,reactive_power_121_std,11.884904861450195,11
72874,sensor_54_avg,9.91093921661377,12
72874,sensor_54_max,9.908180236816406,13
72874,sensor_54_min,9.581564903259277,14
72874,sensor_51_max,8.909334182739258,15
72875,reactive_power_121_std_roll6_mean,20.274728775024414,1
72875,sensor_49_max,17.317323684692383,2
72875,sensor_230_std,17.225322723388672,3
72875,sensor_50_max,16.275798797607422,4
72875,sensor_49_avg,14.067237854003906,5
72875,sensor_50_avg,13.439167022705078,6
72875,sensor_52_avg,13.4002103805542,7
72875,sensor_52_max,12.678014755249023,8
72875,sensor_55_max,12.485065460205078,9
72875,sensor_55_avg,12.433813095092773,10
72875,reactive_power_121_std,11.664774894714355,11
72875,sensor_54_avg,9.999250411987305,12
72875,sensor_54_max,9.869114875793457,13
72875,sensor_54_min,9.822967529296875,14
72875,sensor_51_max,8.824040412902832,15
86790,sensor_212_min,18.717754364013672,1
86790,sensor_186_avg,16.057292938232422,2
86790,sensor_186_min,15.920578002929688,3
86790,sensor_186_max,15.919967651367188,4
86790,sensor_55_std,11.760062217712402,5
86790,sensor_35_std,11.078213691711426,6
86790,sensor_54_std,10.28990650177002,7
86790,reactive_power_121_std_roll6_mean,6.4669928550720215,8
86790,sensor_35_max,6.429858207702637,9
86790,sensor_230_min,6.186127662658691,10
86790,sensor_8_std,5.145021915435791,11
86790,reactive_power_119_std_roll6_std,4.720877170562744,12
86790,sensor_230_std,4.631349563598633,13
86790,reactive_power_119_std,4.528023719787598,14
86790,reactive_power_119_std_roll6_mean,4.186177730560303,15
