sample_idx,feature,importance,rank
1220,reactive_power_119_max,2.4127607345581055,7
1220,sensor_62_std,2.3133156299591064,8
1220,sensor_148_min,2.2006547451019287,9
1220,sensor_150_min,2.166083335876465,10
1220,sensor_148_max,1.9839909076690674,11
1220,sensor_26_max,1.9372564554214478,12
1220,sensor_190_std,1.9153392314910889,13
1220,sensor_149_min,1.778006672859192,14
1220,sensor_105_std,1.529934287071228,15
1221,sensor_89_std,20.20765495300293,1
1221,sensor_150_max,5.997929096221924,2
1221,sensor_149_max,5.7743730545043945,3
1221,sensor_49_avg,4.434598922729492,4
1221,sensor_50_avg,4.028552055358887,5
1221,sensor_150_std,3.569420576095581,6
1221,sensor_149_std,3.353935956954956,7
1221,sensor_62_std,2.974677801132202,8
1221,sensor_124_std,2.9528894424438477,9
1221,sensor_74_std,2.928579330444336,10
1221,reactive_power_119_max_roll6_mean,2.8117406368255615,11
1221,sensor_89_max,2.7608134746551514,12
1221,sensor_217_std,2.702530860900879,13
1221,sensor_150_min,2.6009280681610107,14
1221,reactive_power_119_max,2.497303009033203,15
1222,sensor_89_std,20.367305755615234,1
1222,sensor_124_max,3.6930267810821533,2
1222,reactive_power_119_max_roll6_std,3.6660807132720947,3
1222,sensor_55_min,3.215327739715576,4
1222,sensor_181_std,3.0439178943634033,5
1222,sensor_123_min,2.9979171752929688,6
1222,sensor_216_std,2.8439433574676514,7
1222,sensor_221_std,2.6742453575134277,8
1222,sensor_89_max,2.64858078956604,9
1222,sensor_231_std,2.500786066055298,10
1222,sensor_232_std,2.47843074798584,11
1222,sensor_8_std,2.4182310104370117,12
1222,sensor_224_std,2.4158897399902344,13
1222,sensor_38_max,2.220104217529297,14
1222,sensor_11_std,1.8754849433898926,15
1223,sensor_88_std,8.130875587463379,1
1223,reactive_power_121_std,7.6296305656433105,2
1223,sensor_89_std,5.936523914337158,3
1223,sensor_170_std,5.375979900360107,4
1223,sensor_1_min,4.166302680969238,5
1223,sensor_35_max,4.113174915313721,6
1223,sensor_187_std,4.045441627502441,7
1223,sensor_148_max,3.9371986389160156,8
1223,sensor_150_max,3.8988242149353027,9
1223,sensor_149_max,3.7734334468841553,10
1223,sensor_10_std,3.7547531127929688,11
1223,sensor_230_max,3.4855902194976807,12
1223,sensor_9_std,3.2567577362060547,13
1223,sensor_62_std,2.951788902282715,14
1223,sensor_11_std,2.720710515975952,15
1224,sensor_89_std,8.495010375976562,1
1224,sensor_88_std,8.334474563598633,2
1224,reactive_power_119_max_roll6_std,5.065868854522705,3
1224,sensor_10_std,4.855904579162598,4
1224,sensor_55_std,3.003822088241577,5
1224,sensor_42_std,2.6612303256988525,6
1224,sensor_54_std,2.2955496311187744,7
1224,sensor_93_max,2.290997266769409,8
1224,sensor_94_std,1.9123746156692505,9
1224,sensor_64_std,1.769976258277893,10
1224,sensor_24_max,1.7215152978897095,11
1224,sensor_148_avg,1.6131869554519653,12
1224,sensor_93_avg,1.4536255598068237,13
1224,sensor_92_max,1.4180124998092651,14
1224,reactive_power_119_max_roll6_mean,1.4073258638381958,15
1225,sensor_88_std,13.152087211608887,1
1225,sensor_10_std,3.4031457901000977,2
1225,sensor_55_std,2.4331917762756348,3
1225,sensor_54_std,1.5233166217803955,4
1225,reactive_power_121_max_roll6_std,1.349785327911377,5
1225,sensor_24_max,1.2434204816818237,6
1225,reactive_power_121_avg_roll6_std,1.149796724319458,7
1225,sensor_23_max,1.0191160440444946,8
1225,sensor_87_avg,0.8890485167503357,9
1225,sensor_134_max,0.8642476201057434,10
1225,id,0.8639505505561829,11
1225,sensor_87_min,0.8522851467132568,12
1225,sensor_87_max,0.7416651844978333,13
1225,reactive_power_119_max_roll6_std,0.6087064146995544,14
1225,reactive_power_121_std_roll6_mean,0.5869922041893005,15
1226,sensor_88_std,13.646368980407715,1
1226,sensor_10_std,2.9224188327789307,2
1226,sensor_24_max,1.2956421375274658,3
1226,reactive_power_121_max_roll6_std,1.0157846212387085,4
1226,reactive_power_121_std_roll6_mean,0.9538922905921936,5
1226,sensor_23_max,0.926443874835968,6
1226,sensor_87_min,0.8565049171447754,7
1226,sensor_134_max,0.8529259562492371,8
1226,reactive_power_121_avg_roll6_std,0.808688223361969,9
1226,sensor_87_avg,0.7574247717857361,10
1226,sensor_190_std,0.6677354574203491,11
1226,id,0.6583503484725952,12
1226,sensor_87_max,0.6095196604728699,13
1226,sensor_194_std,0.4642323851585388,14
1226,sensor_135_max,0.4113757908344269,15
